Scizor,212Scizor.png,70,130,100,55,80,65,1.8,118,25,175,50,70,Bug,Steel,2,3,Medium Fast,Bug,,0.5,4,1,1,0.25,0.5,1,0,1,1,0.5,0.5,1,1,0.5,1,0.5,0.5
Mega Scizor,212Scizor-Mega.png,70,150,140,65,100,75,2,125,25,210,50,70,Bug,Steel,2,1,Medium Fast,Bug,,0.5,4,1,1,0.25,0.5,1,0,1,1,0.5,0.5,1,1,0.5,1,0.5,0.5
Shuckle,213Shuckle.png,20,10,230,10,230,5,0.6,20.5,190,177,50,70,Bug,Rock,2,3,Medium Slow,Bug,,0.5,1,2,1,1,1,1,0.5,1,1,1,1,2,1,1,1,2,1
Heracross,214Heracross.png,80,125,75,40,95,85,1.5,54,45,175,50,70,Bug,Fighting,2,3,Slow,Bug,,1,2,1,1,0.5,1,0.5,1,0.5,4,2,0.5,1,1,1,0.5,1,2
Mega Heracross,214Heracross-Mega.png,80,185,115,40,105,75,1.7,62.5,45,210,50,70,Bug,Fighting,2,1,Slow,Bug,,1,2,1,1,0.5,1,0.5,1,0.5,4,2,0.5,1,1,1,0.5,1,2
Sneasel,215Sneasel.png,55,95,55,35,75,115,0.9,28,60,86,50,35,Dark,Ice,2,3,Medium Slow,Field,,1,2,1,1,1,0.5,4,1,1,1,0,2,2,0.5,1,0.5,2,2
Teddiursa,216Teddiursa.png,60,80,50,50,50,40,0.6,8.8,120,66,50,70,Normal,,2,3,Medium Fast,Field,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Ursaring,217Ursaring.png,90,130,75,75,75,55,1.8,125.8,60,175,50,70,Normal,,2,3,Medium Fast,Field,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Slugma,218Slugma.png,40,40,40,70,40,20,0.7,35,190,50,50,70,Fire,,2,3,Medium Fast,Amorphous,,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
Magcargo,219Magcargo.png,60,50,120,90,80,30,0.8,55,75,151,50,70,Fire,Rock,2,3,Medium Fast,Amorphous,,0.5,0.25,4,1,1,0.5,2,0.5,4,0.5,1,0.5,2,1,1,1,1,0.5
Swinub,220Swinub.png,50,50,40,30,30,50,0.4,6.5,225,50,50,70,Ice,Ground,2,3,Slow,Field,,1,2,2,0,2,1,2,0.5,1,1,1,1,1,1,1,1,2,1
Piloswine,221Piloswine.png,100,100,80,60,60,50,1.1,55.8,75,158,50,70,Ice,Ground,2,3,Slow,Field,,1,2,2,0,2,1,2,0.5,1,1,1,1,1,1,1,1,2,1
Corsola,222Corsola.png,65,55,95,65,95,35,0.6,5,60,144,25,70,Water,Rock,2,3,Fast,Water 1,Water 3,0.5,0.25,1,2,4,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1
Galarian Corsola,222Corsola-Galar.png,60,55,100,65,100,30,0.6,0.5,,,,,Ghost,,2,2,Fast,Water 1,Water 3,0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1
Remoraid,223Remoraid.png,35,65,35,65,35,65,0.6,12,190,60,50,70,Water,,2,3,Medium Fast,Water 1,Water 2,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
Octillery,224Octillery.png,75,105,75,105,75,45,0.9,28.5,75,168,50,70,Water,,2,3,Medium Fast,Water 1,Water 2,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
Delibird,225Delibird.png,45,55,45,65,45,75,0.9,16,45,116,50,70,Ice,Flying,2,3,Fast,Field,Water 1,1,2,1,2,0.5,1,1,1,0,1,1,0.5,4,1,1,1,2,1
Mantine,226Mantine.png,85,40,70,80,140,70,2.1,220,25,170,50,70,Water,Flying,2,3,Slow,Water 1,,1,0.5,0.5,4,1,1,0.5,1,0,1,1,0.5,2,1,1,1,0.5,1
Skarmory,227Skarmory.png,65,80,140,40,70,70,1.7,50.5,25,163,50,70,Steel,Flying,2,3,Slow,Flying,,0.5,2,1,2,0.25,1,1,0,0,0.5,0.5,0.25,1,1,0.5,1,0.5,0.5
Houndour,228Houndour.png,45,60,30,80,50,65,0.6,10.8,120,66,50,35,Dark,Fire,2,3,Slow,Field,,1,0.5,2,1,0.5,0.5,2,1,2,1,0,1,2,0.5,1,0.5,0.5,1
Houndoom,229Houndoom.png,75,90,50,110,80,95,1.4,35,45,175,50,35,Dark,Fire,2,3,Slow,Field,,1,0.5,2,1,0.5,0.5,2,1,2,1,0,1,2,0.5,1,0.5,0.5,1
Mega Houndoom,229Houndoom-Mega.png,75,90,90,140,90,115,1.9,49.5,45,210,50,35,Dark,Fire,2,1,Slow,Field,,1,0,2,1,0.5,0.5,2,1,2,1,0,1,2,0.5,1,0.5,0.5,1
Kingdra,230Kingdra.png,75,95,95,95,95,85,1.8,152,45,243,50,70,Water,Dragon,2,3,Medium Fast,Dragon,Water 1,1,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,2,1,0.5,2
Phanpy,231Phanpy.png,90,60,60,40,40,40,0.5,33.5,120,66,50,70,Ground,,2,2,Medium Fast,Field,,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
Donphan,232Donphan.png,90,120,120,60,60,50,1.1,120,60,175,50,70,Ground,,2,2,Medium Fast,Field,,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
Porygon2,233Porygon2.png,85,80,90,105,95,60,0.6,32.5,45,180,,70,Normal,,2,3,Medium Fast,Mineral,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Stantler,234Stantler.png,73,95,62,85,65,85,1.4,71.2,45,163,50,70,Normal,,2,3,Slow,Field,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Smeargle,235Smeargle.png,55,20,35,20,45,75,1.2,58,45,88,50,70,Normal,,2,3,Fast,Field,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Tyrogue,236Tyrogue.png,35,35,35,35,35,35,0.7,21,75,42,100,70,Fighting,,2,3,Medium Fast,Undiscovered,,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
Hitmontop,237Hitmontop.png,50,95,95,35,110,70,1.4,48,45,159,100,70,Fighting,,2,3,Medium Fast,Human-Like,,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
Smoochum,238Smoochum.png,45,30,15,85,65,65,0.4,6,45,61,0,70,Ice,Psychic,2,3,Medium Fast,Undiscovered,,1,2,1,1,1,0.5,1,1,1,1,0.5,2,2,2,1,2,2,1
Elekid,239Elekid.png,45,63,37,65,55,95,0.6,23.5,45,72,75,70,Electric,,2,2,Medium Fast,Undiscovered,,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
Magby,240Magby.png,45,75,37,70,55,83,0.7,21.4,45,73,75,70,Fire,,2,2,Medium Fast,Undiscovered,,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
Miltank,241Miltank.png,95,80,105,40,70,100,1.2,75.5,45,172,0,70,Normal,,2,3,Slow,Field,,1,0.5,1,1,1,0.5,2,1,1,1,1,1,1,0,1,1,1,1
Blissey,242Blissey.png,255,10,10,75,135,55,1.5,46.8,30,608,0,140,Normal,,2,3,Fast,Fairy,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Raikou,243Raikou.png,90,85,75,115,100,115,1.9,178,3,261,,35,Electric,,2,2,Slow,Undiscovered,,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
Entei,244Entei.png,115,115,85,90,75,100,2.1,198,3,261,,35,Fire,,2,2,Slow,Undiscovered,,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
Suicune,245Suicune.png,100,75,115,90,115,85,2,187,3,261,,35,Water,,2,2,Slow,Undiscovered,,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
Larvitar,246Larvitar.png,50,64,50,45,50,41,0.6,72,45,60,50,35,Rock,Ground,2,2,Slow,Monster,,0.5,0.5,4,0,4,2,2,0.25,2,0.5,1,1,0.5,1,1,1,2,1
Pupitar,247Pupitar.png,70,84,70,65,70,51,1.2,152,45,144,50,35,Rock,Ground,2,1,Slow,Monster,,0.5,0.5,4,0,4,2,2,0.25,2,0.5,1,1,0.5,1,1,1,2,1
Tyranitar,248Tyranitar.png,100,134,110,95,100,61,2,202,45,270,50,35,Rock,Dark,2,2,Slow,Monster,,0.5,0.5,2,1,2,1,4,0.5,2,0.5,0,2,1,0.5,1,0.5,2,2
Mega Tyranitar,248Tyranitar-Mega.png,100,164,150,95,120,71,2.5,255,45,315,50,35,Rock,Dark,2,1,Slow,Monster,,0.5,0.5,2,1,2,1,4,0.5,2,0.5,0,2,1,0.5,1,0.5,2,2
Lugia,249Lugia.png,106,90,130,90,154,110,5.2,216,3,306,,0,Psychic,Flying,2,2,Slow,Undiscovered,,1,1,1,2,0.5,2,0.25,1,0,1,0.5,1,2,2,1,2,1,1
Ho Oh,250Ho-Oh.png,106,130,90,110,154,90,3.8,199,3,306,,0,Fire,Flying,2,2,Slow,Undiscovered,,1,0.5,2,2,0.25,1,0.5,1,0,1,1,0.25,4,1,1,1,0.5,0.5
Celebi,251Celebi.png,100,100,100,100,100,100,0.6,5,45,270,,100,Psychic,Grass,2,1,Medium Slow,Undiscovered,,1,2,0.5,0.5,0.5,2,0.5,2,0.5,2,0.5,4,1,2,1,2,1,1
Treecko,252Treecko.png,40,45,35,65,55,70,0.5,5,45,62,87.5,70,Grass,,3,2,Medium Slow,Dragon,Monster,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
Grovyle,253Grovyle.png,50,65,45,85,65,95,0.9,21.6,45,142,87.5,70,Grass,,3,2,Medium Slow,Dragon,Monster,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
Sceptile,254Sceptile.png,70,85,65,105,85,120,1.7,52.2,45,239,87.5,70,Grass,,3,2,Medium Slow,Dragon,Monster,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
Mega Sceptile,254Sceptile-Mega.png,70,110,75,145,85,145,1.9,55.2,45,284,87.5,70,Grass,Dragon,3,1,Medium Slow,Dragon,Monster,1,1,0.25,0,0.25,4,1,2,0.5,2,1,2,1,1,2,1,1,2
Torchic,255Torchic.png,45,60,40,70,50,45,0.4,2.5,45,62,87.5,70,Fire,,3,2,Medium Slow,Field,,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
Combusken,256Combusken.png,60,85,60,85,60,55,0.9,19.5,45,142,87.5,70,Fire,Fighting,3,2,Medium Slow,Field,,1,0.5,2,1,0.5,0.5,1,1,2,2,2,0.25,1,1,1,0.5,0.5,1
Blaziken,257Blaziken.png,80,120,70,110,70,80,1.9,52,45,239,87.5,70,Fire,Fighting,3,2,Medium Slow,Field,,1,0.5,2,1,0.5,0.5,1,1,2,2,2,0.25,1,1,1,0.5,0.5,1
Mega Blaziken,257Blaziken-Mega.png,80,160,80,130,80,100,1.9,52,45,284,87.5,70,Fire,Fighting,3,1,Medium Slow,Field,,1,0.5,2,1,0.5,0.5,1,1,2,2,2,0.25,1,1,1,0.5,0.5,1
Mudkip,258Mudkip.png,50,70,50,50,50,40,0.4,7.6,45,62,87.5,70,Water,,3,2,Medium Slow,Monster,Water 1,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
Marshtomp,259Marshtomp.png,70,85,70,60,70,50,0.7,28,45,142,87.5,70,Water,Ground,3,2,Medium Slow,Monster,Water 1,1,0.5,1,0,4,1,1,0.5,1,1,1,1,0.5,1,1,1,0.5,1
Swampert,260Swampert.png,100,110,90,85,90,60,1.5,81.9,45,241,87.5,70,Water,Ground,3,2,Medium Slow,Monster,Water 1,1,0.5,1,0,4,1,1,0.5,1,1,1,1,0.5,1,1,1,0.5,1
Mega Swampert,260Swampert-Mega.png,100,150,110,95,110,70,1.9,102,45,286,87.5,70,Water,Ground,3,1,Medium Slow,Monster,Water 1,1,0.5,1,0,4,1,1,0.5,1,1,1,1,0.5,1,1,1,0.5,1
Poochyena,261Poochyena.png,35,55,35,30,30,35,0.5,13.6,255,56,50,70,Dark,,3,3,Medium Fast,Field,,1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2
Mightyena,262Mightyena.png,70,90,70,60,60,70,1,37,127,147,50,70,Dark,,3,3,Medium Fast,Field,,1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2
Zigzagoon,263Zigzagoon.png,38,30,41,30,41,60,0.4,17.5,255,56,50,70,Normal,,3,3,Medium Fast,Field,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Galarian Zigzagoon,263Zigzagoon-Galar.png,38,30,41,30,41,60,0.4,17.5,,,,,Dark,Normal,3,3,Medium Fast,Field,,1,1,1,1,1,1,4,1,1,1,0,2,1,0,1,0.5,1,2
Linoone,264Linoone.png,78,70,61,50,61,100,0.5,32.5,90,147,50,70,Normal,,3,3,Medium Fast,Field,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Galarian Linoone,264Linoone-Galar.png,78,70,61,50,61,100,0.5,32.5,,,,,Dark,Normal,3,3,Medium Fast,Field,,1,1,1,1,1,1,4,1,1,1,0,2,1,0,1,0.5,1,2
Wurmple,265Wurmple.png,45,45,35,20,30,20,0.3,3.6,255,56,50,70,Bug,,3,2,Medium Fast,Bug,,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
Silcoon,266Silcoon.png,50,35,55,25,25,15,0.6,10,120,72,50,70,Bug,,3,1,Medium Fast,Bug,,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
Beautifly,267Beautifly.png,60,70,50,100,50,65,1,28.4,45,178,50,70,Bug,Flying,3,2,Medium Fast,Bug,,1,2,1,2,0.25,2,0.25,1,0,2,1,0.5,4,1,1,1,1,1
Cascoon,268Cascoon.png,50,35,55,25,25,15,0.7,11.5,120,72,50,70,Bug,,3,1,Medium Fast,Bug,,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
Dustox,269Dustox.png,60,50,70,50,90,65,1.2,31.6,45,173,50,70,Bug,Poison,3,2,Medium Fast,Bug,,1,2,1,1,0.25,1,0.25,0.5,1,2,2,0.5,2,1,1,1,1,0.5
Lotad,270Lotad.png,40,30,30,40,50,30,0.5,2.6,255,44,50,70,Water,Grass,3,3,Medium Slow,Grass,Water 1,1,1,0.25,1,1,1,1,2,0.5,2,1,2,1,1,1,1,0.5,1
Lombre,271Lombre.png,60,50,50,60,70,50,1.2,32.5,120,119,50,70,Water,Grass,3,3,Medium Slow,Grass,Water 1,1,1,0.25,1,1,1,1,2,0.5,2,1,2,1,1,1,1,0.5,1
Ludicolo,272Ludicolo.png,80,70,70,90,100,70,1.5,55,45,216,50,70,Water,Grass,3,3,Medium Slow,Grass,Water 1,1,1,0.25,1,1,1,1,2,0.5,2,1,2,1,1,1,1,0.5,1
Seedot,273Seedot.png,40,40,50,30,30,30,0.5,4,255,44,50,70,Grass,,3,3,Medium Slow,Field,Grass,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
Nuzleaf,274Nuzleaf.png,70,70,40,60,40,60,1,28,120,119,50,70,Grass,Dark,3,3,Medium Slow,Field,Grass,1,2,0.5,0.5,0.5,2,2,2,0.5,2,0,4,1,0.5,1,0.5,1,2
Shiftry,275Shiftry.png,90,100,60,90,60,80,1.3,59.6,45,216,50,70,Grass,Dark,3,3,Medium Slow,Field,Grass,1,2,0.5,0.5,0.5,2,2,2,0.5,2,0,4,1,0.5,1,0.5,1,2
Taillow,276Taillow.png,40,55,30,30,30,85,0.3,2.3,200,54,50,70,Normal,Flying,3,2,Medium Slow,Flying,,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
Swellow,277Swellow.png,60,85,60,75,50,125,0.7,19.8,45,159,50,70,Normal,Flying,3,2,Medium Slow,Flying,,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
Wingull,278Wingull.png,40,30,30,55,30,85,0.6,9.5,190,54,50,70,Water,Flying,3,3,Medium Fast,Flying,Water 1,1,0.5,0.5,4,1,1,0.5,1,0,1,1,0.5,2,1,1,1,0.5,1
Pelipper,279Pelipper.png,60,50,100,95,70,65,1.2,28,45,154,50,70,Water,Flying,3,3,Medium Fast,Flying,Water 1,1,0.5,0.5,4,1,1,0.5,1,0,1,1,0.5,2,1,1,1,0.5,1
Ralts,280Ralts.png,28,25,25,45,35,40,0.4,6.6,235,40,50,35,Psychic,Fairy,3,3,Slow,Amorphous,Human-Like,1,1,1,1,1,1,0.25,2,1,1,0.5,1,1,2,0,1,2,1
Kirlia,281Kirlia.png,38,35,35,65,55,50,0.8,20.2,120,97,50,35,Psychic,Fairy,3,3,Slow,Amorphous,Human-Like,1,1,1,1,1,1,0.25,2,1,1,0.5,1,1,2,0,1,2,1
Gardevoir,282Gardevoir.png,68,65,65,125,115,80,1.6,48.4,45,233,50,35,Psychic,Fairy,3,3,Slow,Amorphous,Human-Like,1,1,1,1,1,1,0.25,2,1,1,0.5,1,1,2,0,1,2,1
Mega Gardevoir,282Gardevoir-Mega.png,68,85,65,165,135,100,1.6,48.4,45,278,50,35,Psychic,Fairy,3,1,Slow,Amorphous,,1,1,1,1,1,1,0.25,2,1,1,0.5,1,1,2,0,1,2,1
Surskit,283Surskit.png,40,30,32,50,52,65,0.5,1.7,200,54,50,70,Bug,Water,3,2,Medium Fast,Bug,Water 1,1,1,0.5,2,1,0.5,0.5,1,0.5,2,1,1,2,1,1,1,0.5,1
Masquerain,284Masquerain.png,70,60,62,100,82,80,0.8,3.6,75,159,50,70,Bug,Flying,3,2,Medium Fast,Bug,Water 1,1,2,1,2,0.25,2,0.25,1,0,2,1,0.5,4,1,1,1,1,1
Shroomish,285Shroomish.png,60,40,60,40,60,35,0.4,4.5,255,59,50,70,Grass,,3,3,Fluctuating,Fairy,Grass,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
Breloom,286Breloom.png,60,130,80,60,60,70,1.2,39.2,90,161,50,70,Grass,Fighting,3,3,Fluctuating,Fairy,Grass,1,2,0.5,0.5,0.5,2,1,2,0.5,4,2,1,0.5,1,1,0.5,1,2
Slakoth,287Slakoth.png,60,60,60,35,35,30,0.8,24,255,56,50,70,Normal,,3,1,Slow,Field,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Vigoroth,288Vigoroth.png,80,80,80,55,55,90,1.4,46.5,120,154,50,70,Normal,,3,1,Slow,Field,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Slaking,289Slaking.png,150,160,100,95,65,100,2,130.5,45,252,50,70,Normal,,3,1,Slow,Field,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Nincada,290Nincada.png,31,45,90,30,30,40,0.5,5.5,255,53,50,70,Bug,Ground,3,2,Erratic,Bug,,1,2,2,0,1,2,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1
Ninjask,291Ninjask.png,61,90,45,50,50,160,0.8,12,120,160,50,70,Bug,Flying,3,2,Erratic,Bug,,1,2,1,2,0.25,2,0.25,1,0,2,1,0.5,4,1,1,1,1,1
Shedinja,292Shedinja.png,1,90,45,30,30,40,0.8,1.2,45,83,,70,Bug,Ghost,3,1,Erratic,Mineral,,0,2,0,0,0,0,0,0,0,2,0,0,2,2,0,2,0,0
Whismur,293Whismur.png,64,51,23,51,23,28,0.6,16.3,190,48,50,70,Normal,,3,2,Medium Slow,Field,Monster,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Loudred,294Loudred.png,84,71,43,71,43,48,1,40.5,120,126,50,70,Normal,,3,2,Medium Slow,Field,Monster,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Exploud,295Exploud.png,104,91,63,91,73,68,1.5,84,45,221,50,70,Normal,,3,2,Medium Slow,Field,Monster,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Makuhita,296Makuhita.png,72,60,30,20,30,25,1,86.4,180,47,75,70,Fighting,,3,3,Fluctuating,Human-Like,,1,0.5,1,1,1,0.5,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
Hariyama,297Hariyama.png,144,120,60,40,60,50,2.3,253.8,200,166,75,70,Fighting,,3,3,Fluctuating,Human-Like,,1,0.5,1,1,1,0.5,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
Azurill,298Azurill.png,50,20,40,20,40,20,0.2,2,150,38,25,70,Normal,Fairy,3,3,Fast,Undiscovered,,1,0.5,1,1,1,0.5,1,2,1,1,1,0.5,1,0,0,0.5,2,1
Nosepass,299Nosepass.png,30,45,135,45,90,30,1,97,255,75,50,70,Rock,,3,3,Medium Fast,Mineral,,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
Skitty,300Skitty.png,50,45,45,35,35,50,0.6,11,255,52,25,70,Normal,,3,3,Fast,Fairy,Field,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Delcatty,301Delcatty.png,70,65,65,55,55,90,1.1,32.6,60,140,25,70,Normal,,3,3,Fast,Fairy,Field,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Sableye,302Sableye.png,50,75,75,65,65,50,0.5,11,45,133,50,35,Dark,Ghost,3,3,Medium Slow,Human-Like,,0,1,1,1,1,1,0,0.5,1,1,0,1,1,1,1,1,1,2
Mega Sableye,302Sableye-Mega.png,50,85,125,85,115,20,0.5,161,45,168,50,35,Dark,Ghost,3,1,Medium Slow,Human-Like,,0,1,1,1,1,1,0,0.5,1,1,0,1,1,1,1,1,1,2
Mawile,303Mawile.png,50,85,85,55,55,50,0.6,11.5,45,133,50,70,Steel,Fairy,3,3,Fast,Fairy,Field,0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.5,0.25,0.5,1,0,0.5,1,0.5
Mega Mawile,303Mawile-Mega.png,50,105,125,55,95,50,1,23.5,45,168,50,70,Steel,Fairy,3,1,Fast,Fairy,Field,0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.5,0.25,0.5,1,0,0.5,1,0.5
Aron,304Aron.png,50,70,100,40,40,30,0.4,60,180,66,50,35,Steel,Rock,3,3,Slow,Monster,,0.25,1,2,1,1,0.5,4,0,4,0.25,0.5,0.5,0.5,1,0.5,1,1,0.5
Lairon,305Lairon.png,60,90,140,50,50,40,0.9,120,90,151,50,35,Steel,Rock,3,3,Slow,Monster,,0.25,1,2,1,1,0.5,4,0,4,0.25,0.5,0.5,0.5,1,0.5,1,1,0.5
Aggron,306Aggron.png,70,110,180,60,60,50,2.1,360,45,239,50,35,Steel,Rock,3,3,Slow,Monster,,0.25,1,2,1,1,0.5,4,0,4,0.25,0.5,0.5,0.5,1,0.5,1,1,0.5
Mega Aggron,306Aggron-Mega.png,70,140,230,60,80,50,2.2,395,45,284,50,35,Steel,,3,1,Slow,Monster,,0.5,1.5,1,1,0.5,0.5,1.5,0,1.5,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5
Meditite,307Meditite.png,30,40,55,40,55,60,0.6,11.2,180,56,50,70,Fighting,Psychic,3,2,Medium Fast,Human-Like,,1,1,1,1,1,1,0.5,1,1,2,1,1,0.5,2,1,1,1,2
Medicham,308Medicham.png,60,60,75,60,75,80,1.3,31.5,90,144,50,70,Fighting,Psychic,3,2,Medium Fast,Human-Like,,1,1,1,1,1,1,0.5,1,1,2,1,1,0.5,2,1,1,1,2
Mega Medicham,308Medicham-Mega.png,60,100,85,80,85,100,1.3,31.5,90,179,50,70,Fighting,Psychic,3,1,Medium Fast,Human-Like,,1,1,1,1,1,1,0.5,1,1,2,1,1,0.5,2,1,1,1,2
Electrike,309Electrike.png,40,45,40,65,40,65,0.6,15.2,120,59,50,70,Electric,,3,3,Slow,Field,,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
Manectric,310Manectric.png,70,75,60,105,60,105,1.5,40.2,45,166,50,70,Electric,,3,3,Slow,Field,,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
Mega Manectric,310Manectric-Mega.png,70,75,80,135,80,135,1.8,44,45,201,50,70,Electric,,3,1,Slow,Field,,1,1,1,0,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
Plusle,311Plusle.png,60,50,40,85,75,95,0.4,4.2,200,142,50,70,Electric,,3,2,Medium Fast,Fairy,,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
Minun,312Minun.png,60,40,50,75,85,95,0.4,4.2,200,142,50,70,Electric,,3,2,Medium Fast,Fairy,,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
Volbeat,313Volbeat.png,65,73,75,47,85,85,0.7,17.7,150,151,100,70,Bug,,3,3,Erratic,Bug,Human-Like,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
Illumise,314Illumise.png,65,47,75,73,85,85,0.6,17.7,150,151,0,70,Bug,,3,3,Fluctuating,Bug,Human-Like,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
Roselia,315Roselia.png,50,60,45,100,80,65,0.3,2,150,140,50,70,Grass,Poison,3,3,Medium Slow,Fairy,Grass,1,2,0.5,0.5,0.25,2,0.5,1,1,2,2,1,1,1,1,1,1,0.5
Gulpin,316Gulpin.png,70,43,53,43,53,40,0.4,10.3,225,60,50,70,Poison,,3,3,Fluctuating,Amorphous,,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5
Swalot,317Swalot.png,100,73,83,73,83,55,1.7,80,75,163,50,70,Poison,,3,3,Fluctuating,Amorphous,,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5
Carvanha,318Carvanha.png,45,90,20,65,20,65,0.8,20.8,225,61,50,35,Water,Dark,3,2,Slow,Water 2,,1,0.5,0.5,2,2,0.5,2,1,1,1,0,2,1,0.5,1,0.5,0.5,2
Sharpedo,319Sharpedo.png,70,120,40,95,40,95,1.8,88.8,60,161,50,35,Water,Dark,3,2,Slow,Water 2,,1,0.5,0.5,2,2,0.5,2,1,1,1,0,2,1,0.5,1,0.5,0.5,2
Mega Sharpedo,319Sharpedo-Mega.png,70,140,70,110,65,105,2.5,130.3,60,196,50,35,Water,Dark,3,1,Slow,Water 2,,1,0.5,0.5,2,2,0.5,2,1,1,1,0,2,1,0.5,1,0.5,0.5,2
Wailmer,320Wailmer.png,130,70,35,70,35,60,2,130,125,80,50,70,Water,,3,3,Fluctuating,Field,Water 2,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
Wailord,321Wailord.png,170,90,45,90,45,60,14.5,398,60,175,50,70,Water,,3,3,Fluctuating,Field,Water 2,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
Numel,322Numel.png,60,60,40,65,45,35,0.7,24,255,61,50,70,Fire,Ground,3,3,Medium Fast,Field,,1,0.5,4,0,1,1,1,0.5,2,1,1,0.5,1,1,1,1,0.5,0.5
